codigo,categoria,bloque,materia,codigo_id,fecha_actualizacion,url_codigo,pdf_url,epub_url,marca_tiempo
Código de Urbanismo de Castilla-La Mancha,Derecho Urbanístico,territorio-vivienda,territorio-vivienda,068_Codigo_de_Urbanismo_de_Castilla,25/09/2025,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=068_Codigo_de_Urbanismo_de_Castilla&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=068_Codigo_de_Urbanismo_de_Castilla.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=068_Codigo_de_Urbanismo_de_Castilla.epub,2026-09-11T05:30:01Z
Código de Urbanismo de las Islas Canarias,Derecho Urbanístico,territorio-vivienda,territorio-vivienda,078_Codigo_de_Urbanismo_de_las_Islas_Canarias,11/05/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=078_Codigo_de_Urbanismo_de_las_Islas_Canarias&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=078_Codigo_de_Urbanismo_de_las_Islas_Canarias.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=078_Codigo_de_Urbanismo_de_las_Islas_Canarias.epub,2026-09-11T05:30:01Z
Código de Urbanismo de Navarra,Derecho Urbanístico,territorio-vivienda,territorio-vivienda,077_Codigo_de_Urbanismo_de_Navarra,10/08/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=077_Codigo_de_Urbanismo_de_Navarra&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=077_Codigo_de_Urbanismo_de_Navarra.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=077_Codigo_de_Urbanismo_de_Navarra.epub,2026-09-11T05:30:01Z
Código de Urbanismo de Extremadura,Derecho Urbanístico,territorio-vivienda,territorio-vivienda,052_Codigo_de_Urbanismo_de_Extremadura,12/01/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=052_Codigo_de_Urbanismo_de_Extremadura&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=052_Codigo_de_Urbanismo_de_Extremadura.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=052_Codigo_de_Urbanismo_de_Extremadura.epub,2026-09-11T05:30:01Z
Código de Urbanismo de las Islas Baleares,Derecho Urbanístico,territorio-vivienda,territorio-vivienda,027_Codigo_de_Urbanismo_de_las_Islas_Baleares,29/07/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=027_Codigo_de_Urbanismo_de_las_Islas_Baleares&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=027_Codigo_de_Urbanismo_de_las_Islas_Baleares.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=027_Codigo_de_Urbanismo_de_las_Islas_Baleares.epub,2026-09-11T05:30:01Z
Código de Urbanismo de la Comunidad de Madrid,Derecho Urbanístico,territorio-vivienda,territorio-vivienda,080_Codigo_de_Urbanismo_de_la_Comunidad_de_Madrid,30/07/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=080_Codigo_de_Urbanismo_de_la_Comunidad_de_Madrid&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=080_Codigo_de_Urbanismo_de_la_Comunidad_de_Madrid.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=080_Codigo_de_Urbanismo_de_la_Comunidad_de_Madrid.epub,2026-09-11T05:30:01Z
Código de Urbanismo de Castilla y León,Derecho Urbanístico,territorio-vivienda,territorio-vivienda,075_Codigo_de_Urbanismo_de_Castilla_y_Leon,24/08/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=075_Codigo_de_Urbanismo_de_Castilla_y_Leon&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=075_Codigo_de_Urbanismo_de_Castilla_y_Leon.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=075_Codigo_de_Urbanismo_de_Castilla_y_Leon.epub,2026-09-11T05:30:01Z
Código de la Vivienda del Estado,Vivienda,territorio-vivienda,territorio-vivienda,127_Codigo_de_la_Vivienda_del_Estado,06/07/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=127_Codigo_de_la_Vivienda_del_Estado&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=127_Codigo_de_la_Vivienda_del_Estado.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=127_Codigo_de_la_Vivienda_del_Estado.epub,2026-09-11T05:30:01Z
Código de la Vivienda del País Vasco,Vivienda,territorio-vivienda,territorio-vivienda,183_Codigo_de_la_Vivienda_del_Pais_Vasco,20/01/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=183_Codigo_de_la_Vivienda_del_Pais_Vasco&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=183_Codigo_de_la_Vivienda_del_Pais_Vasco.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=183_Codigo_de_la_Vivienda_del_Pais_Vasco.epub,2026-09-11T05:30:01Z
Código de la Vivienda de Cataluña,Vivienda,territorio-vivienda,territorio-vivienda,161_Codigo_de_la_Vivienda_de_Cataluna,14/05/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=161_Codigo_de_la_Vivienda_de_Cataluna&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=161_Codigo_de_la_Vivienda_de_Cataluna.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=161_Codigo_de_la_Vivienda_de_Cataluna.epub,2026-09-11T05:30:01Z
Código de la Vivienda de Galicia,Vivienda,territorio-vivienda,territorio-vivienda,171_Codigo_de_la_Vivienda__de_Galicia,25/08/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=171_Codigo_de_la_Vivienda__de_Galicia&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=171_Codigo_de_la_Vivienda__de_Galicia.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=171_Codigo_de_la_Vivienda__de_Galicia.epub,2026-09-11T05:30:01Z
Código de la Vivienda de Andalucía,Vivienda,territorio-vivienda,territorio-vivienda,155_Codigo_de_la_Vivienda_de_Andalucia,26/05/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=155_Codigo_de_la_Vivienda_de_Andalucia&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=155_Codigo_de_la_Vivienda_de_Andalucia.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=155_Codigo_de_la_Vivienda_de_Andalucia.epub,2026-09-11T05:30:01Z
Código de la Vivienda del Principado de Asturias,Vivienda,territorio-vivienda,territorio-vivienda,182_Codigo_de_la_Vivienda__del_Principado__de_Asturias,10/08/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=182_Codigo_de_la_Vivienda__del_Principado__de_Asturias&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=182_Codigo_de_la_Vivienda__del_Principado__de_Asturias.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=182_Codigo_de_la_Vivienda__del_Principado__de_Asturias.epub,2026-09-11T05:30:01Z
Código de la Vivienda de Cantabria,Vivienda,territorio-vivienda,territorio-vivienda,207_Codigo_de_la_Vivienda_de_Cantabria,14/05/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=207_Codigo_de_la_Vivienda_de_Cantabria&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=207_Codigo_de_la_Vivienda_de_Cantabria.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=207_Codigo_de_la_Vivienda_de_Cantabria.epub,2026-09-11T05:30:01Z
Código de la Vivienda de La Rioja,Vivienda,territorio-vivienda,territorio-vivienda,198_Codigo_de_la_Vivienda__de_La_Rioja,22/06/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=198_Codigo_de_la_Vivienda__de_La_Rioja&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=198_Codigo_de_la_Vivienda__de_La_Rioja.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=198_Codigo_de_la_Vivienda__de_La_Rioja.epub,2026-09-11T05:30:01Z
Código de la Vivienda de la Región de Murcia,Vivienda,territorio-vivienda,territorio-vivienda,189_Codigo_de_la_Vivienda__de_la_Region__de_Murcia,14/07/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=189_Codigo_de_la_Vivienda__de_la_Region__de_Murcia&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=189_Codigo_de_la_Vivienda__de_la_Region__de_Murcia.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=189_Codigo_de_la_Vivienda__de_la_Region__de_Murcia.epub,2026-09-11T05:30:01Z
Código de la Vivienda de la Comunidad Valenciana,Vivienda,territorio-vivienda,territorio-vivienda,172_Codigo_de_la_Vivienda_de_la_Comunidad__Valenciana,05/08/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=172_Codigo_de_la_Vivienda_de_la_Comunidad__Valenciana&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=172_Codigo_de_la_Vivienda_de_la_Comunidad__Valenciana.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=172_Codigo_de_la_Vivienda_de_la_Comunidad__Valenciana.epub,2026-09-11T05:30:01Z
Código de la Vivienda de Aragón,Vivienda,territorio-vivienda,territorio-vivienda,188_Codigo_de_la_Vivienda_de_Aragon,13/07/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=188_Codigo_de_la_Vivienda_de_Aragon&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=188_Codigo_de_la_Vivienda_de_Aragon.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=188_Codigo_de_la_Vivienda_de_Aragon.epub,2026-09-11T05:30:01Z
Código de la Vivienda de Castilla-La Mancha,Vivienda,territorio-vivienda,territorio-vivienda,202_Codigo_de_la_Vivienda__de_Castilla,11/11/2025,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=202_Codigo_de_la_Vivienda__de_Castilla&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=202_Codigo_de_la_Vivienda__de_Castilla.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=202_Codigo_de_la_Vivienda__de_Castilla.epub,2026-09-11T05:30:01Z
Código de la Vivienda de las Islas Canarias,Vivienda,territorio-vivienda,territorio-vivienda,187_Codigo_de_la_Vivienda__de_las_Islas__Canarias,30/06/2025,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=187_Codigo_de_la_Vivienda__de_las_Islas__Canarias&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=187_Codigo_de_la_Vivienda__de_las_Islas__Canarias.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=187_Codigo_de_la_Vivienda__de_las_Islas__Canarias.epub,2026-09-11T05:30:01Z
Código de la Vivienda de Navarra,Vivienda,territorio-vivienda,territorio-vivienda,205_Codigo_de_la_Vivienda_de_Navarra,28/07/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=205_Codigo_de_la_Vivienda_de_Navarra&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=205_Codigo_de_la_Vivienda_de_Navarra.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=205_Codigo_de_la_Vivienda_de_Navarra.epub,2026-09-11T05:30:01Z
Código de la Vivienda de Extremadura,Vivienda,territorio-vivienda,territorio-vivienda,203_Codigo_de_la_Vivienda__de_Extremadura,26/08/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=203_Codigo_de_la_Vivienda__de_Extremadura&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=203_Codigo_de_la_Vivienda__de_Extremadura.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=203_Codigo_de_la_Vivienda__de_Extremadura.epub,2026-09-11T05:30:01Z
Código de la Vivienda de las Islas Baleares,Vivienda,territorio-vivienda,territorio-vivienda,199_Codigo_de_la_Vivienda__de_las_Islas_Baleares,06/08/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=199_Codigo_de_la_Vivienda__de_las_Islas_Baleares&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=199_Codigo_de_la_Vivienda__de_las_Islas_Baleares.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=199_Codigo_de_la_Vivienda__de_las_Islas_Baleares.epub,2026-09-11T05:30:01Z
Código de la Vivienda de la Comunidad de Madrid,Vivienda,territorio-vivienda,territorio-vivienda,178_Codigo_de_la_Vivienda_de_la_Comunidad_de_Madrid,08/09/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=178_Codigo_de_la_Vivienda_de_la_Comunidad_de_Madrid&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=178_Codigo_de_la_Vivienda_de_la_Comunidad_de_Madrid.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=178_Codigo_de_la_Vivienda_de_la_Comunidad_de_Madrid.epub,2026-09-11T05:30:01Z
Código de la Vivienda de Castilla y León,Vivienda,territorio-vivienda,territorio-vivienda,142_Codigo_de_la_Vivienda__de_Castilla_y_Leon,01/04/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=142_Codigo_de_la_Vivienda__de_Castilla_y_Leon&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=142_Codigo_de_la_Vivienda__de_Castilla_y_Leon.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=142_Codigo_de_la_Vivienda__de_Castilla_y_Leon.epub,2026-09-11T05:30:01Z
Código de Naturaleza y Biodiversidad,Medio Ambiente,medio-ambiente,medio-ambiente,145_Codigo_de_Naturaleza_y_Biodiversidad,22/07/2025,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=145_Codigo_de_Naturaleza_y_Biodiversidad&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=145_Codigo_de_Naturaleza_y_Biodiversidad.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=145_Codigo_de_Naturaleza_y_Biodiversidad.epub,2026-09-11T05:30:01Z
Código de Parques Nacionales,Medio Ambiente,medio-ambiente,medio-ambiente,148_Codigo_de__Parques_Nacionales,20/07/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=148_Codigo_de__Parques_Nacionales&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=148_Codigo_de__Parques_Nacionales.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=148_Codigo_de__Parques_Nacionales.epub,2026-09-11T05:30:01Z
Código de Atmósfera y Cambio Climático,Medio Ambiente,medio-ambiente,medio-ambiente,123_Codigo_de_Atmosfera__y_Cambio_Climatico,01/07/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=123_Codigo_de_Atmosfera__y_Cambio_Climatico&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=123_Codigo_de_Atmosfera__y_Cambio_Climatico.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=123_Codigo_de_Atmosfera__y_Cambio_Climatico.epub,2026-09-11T05:30:01Z
Código del Ruido,Medio Ambiente,medio-ambiente,medio-ambiente,184_Codigo_del_Ruido,26/06/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=184_Codigo_del_Ruido&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=184_Codigo_del_Ruido.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=184_Codigo_del_Ruido.epub,2026-09-11T05:30:01Z
Código de Evaluación y Control Ambiental,Medio Ambiente,medio-ambiente,medio-ambiente,111_Codigo_de_Evaluacion_y_Control_Ambiental,17/06/2025,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=111_Codigo_de_Evaluacion_y_Control_Ambiental&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=111_Codigo_de_Evaluacion_y_Control_Ambiental.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=111_Codigo_de_Evaluacion_y_Control_Ambiental.epub,2026-09-11T05:30:01Z
Código de Residuos y Sustancias Peligrosas,Medio Ambiente,medio-ambiente,medio-ambiente,156_Codigo_de_Residuos__y_Sustancias_Peligrosas,12/06/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=156_Codigo_de_Residuos__y_Sustancias_Peligrosas&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=156_Codigo_de_Residuos__y_Sustancias_Peligrosas.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=156_Codigo_de_Residuos__y_Sustancias_Peligrosas.epub,2026-09-11T05:30:01Z
Código de Derecho de la Sostenibilidad,Medio Ambiente,medio-ambiente,medio-ambiente,335_Codigo_de_Derecho_de_la_Sostenibilidad,09/09/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=335_Codigo_de_Derecho_de_la_Sostenibilidad&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=335_Codigo_de_Derecho_de_la_Sostenibilidad.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=335_Codigo_de_Derecho_de_la_Sostenibilidad.epub,2026-09-11T05:30:01Z
Código de Aguas Normativa Estatal,Medio Ambiente,medio-ambiente,medio-ambiente,032_Codigo_de_Aguas_Normativa_Estatal,03/06/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=032_Codigo_de_Aguas_Normativa_Estatal&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=032_Codigo_de_Aguas_Normativa_Estatal.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=032_Codigo_de_Aguas_Normativa_Estatal.epub,2026-09-11T05:30:01Z
Código de Aguas Normativa Autonómica,Medio Ambiente,medio-ambiente,medio-ambiente,139_Codigo_de_Aguas_Normativa_Autonomica,20/02/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=139_Codigo_de_Aguas_Normativa_Autonomica&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=139_Codigo_de_Aguas_Normativa_Autonomica.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=139_Codigo_de_Aguas_Normativa_Autonomica.epub,2026-09-11T05:30:01Z
Código de Aguas de Consumo Humano,Medio Ambiente,medio-ambiente,medio-ambiente,462_Codigo_de_Aguas_de_Consumo_Humano,18/06/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=462_Codigo_de_Aguas_de_Consumo_Humano&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=462_Codigo_de_Aguas_de_Consumo_Humano.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=462_Codigo_de_Aguas_de_Consumo_Humano.epub,2026-09-11T05:30:01Z
Código Forestal 1: Normas Generales Montes y Vías Pecuarias,Medio Ambiente,medio-ambiente,medio-ambiente,268_Codigo_Forestal_,11/05/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=268_Codigo_Forestal_&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=268_Codigo_Forestal_.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=268_Codigo_Forestal_.epub,2026-09-11T05:30:01Z
Código Forestal 2: Normas sobre Ordenación y Aprovechamientos Forestales,Medio Ambiente,medio-ambiente,medio-ambiente,269_Codigo_Forestal_,06/04/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=269_Codigo_Forestal_&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=269_Codigo_Forestal_.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=269_Codigo_Forestal_.epub,2026-09-11T05:30:01Z
Código Forestal 3: Incendios Forestales,Medio Ambiente,medio-ambiente,medio-ambiente,270_Codigo_Forestal_,11/05/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=270_Codigo_Forestal_&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=270_Codigo_Forestal_.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=270_Codigo_Forestal_.epub,2026-09-11T05:30:01Z
Código Forestal 4: Guardería Forestal,Medio Ambiente,medio-ambiente,medio-ambiente,271_Codigo_Forestal_,17/02/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=271_Codigo_Forestal_&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=271_Codigo_Forestal_.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=271_Codigo_Forestal_.epub,2026-09-11T05:30:01Z
Código de Aguas de la parte española de la Demarcación Hidrográfica del Miño-Sil,Medio Ambiente,medio-ambiente,medio-ambiente,085_Codigo_de_Aguas__de_la_parte_espanola_de_la_Demarcacion__Hidrografica_del_Mino,03/06/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=085_Codigo_de_Aguas__de_la_parte_espanola_de_la_Demarcacion__Hidrografica_del_Mino&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=085_Codigo_de_Aguas__de_la_parte_espanola_de_la_Demarcacion__Hidrografica_del_Mino.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=085_Codigo_de_Aguas__de_la_parte_espanola_de_la_Demarcacion__Hidrografica_del_Mino.epub,2026-09-11T05:30:01Z
Código de Aguas de la Cuenca del Duero,Medio Ambiente,medio-ambiente,medio-ambiente,046_Codigo_de_Aguas_de_la_Cuenca_del_Duero,03/06/2026,https://www.boe.es/biblioteca_juridica/codigos/codigo.php?id=046_Codigo_de_Aguas_de_la_Cuenca_del_Duero&tipo=C&modo=2,https://www.boe.es/biblioteca_juridica/codigos/abrir_pdf.php?fich=046_Codigo_de_Aguas_de_la_Cuenca_del_Duero.pdf,https://www.boe.es/biblioteca_juridica/codigos/abrir_epub.php?fich=046_Codigo_de_Aguas_de_la_Cuenca_del_Duero.epub,2026-09-11T05:30:01Z
